ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income pm
4297,35,9,84,4,2.2,2,0,0,No,No,Yes,No,21
4298,33,9,73,4,3.4,1,140,0,No,No,Yes,No,18.25
4299,43,19,122,1,0.3,1,0,0,No,No,Yes,No,122
4300,30,5,73,1,2.6,2,133,0,No,No,Yes,No,73
4301,61,37,20,2,0.3,3,0,0,No,No,Yes,No,10
4302,49,24,130,4,1.1,1,281,1,No,Yes,Yes,No,32.5
4303,52,27,85,3,3.4,3,0,1,No,No,No,No,28.33
4304,45,21,134,2,3.3,1,0,0,No,No,Yes,Yes,67
4305,64,39,98,3,1.8,2,80,0,No,No,Yes,No,32.67
4306,26,1,54,2,1.6,3,0,0,Yes,No,No,No,27
4307,35,11,41,3,2,1,0,0,No,No,Yes,No,13.67
4308,45,19,128,4,6,3,0,1,No,No,Yes,No,32
4309,44,20,132,3,2.6,1,308,1,No,No,No,No,44
4310,34,8,188,1,2.9,3,0,1,No,No,Yes,No,188
4311,65,41,170,4,6.1,2,0,1,No,Yes,Yes,Yes,42.5
4312,32,8,14,3,0.9,3,111,0,No,No,No,No,4.67
4313,41,15,93,1,2.8,3,0,0,No,No,Yes,No,93
4314,52,28,79,1,2.7,2,0,0,No,No,Yes,Yes,79
4315,35,9,79,4,2.2,2,0,0,No,No,No,No,19.75
4316,51,26,62,4,1.8,3,119,0,No,No,Yes,No,15.5
4317,30,6,95,2,0.2,1,0,0,Yes,No,Yes,No,47.5
4318,58,33,60,4,1.3,3,0,0,No,No,Yes,No,15
4319,49,23,75,1,1.5,2,0,0,No,No,No,Yes,75
4320,63,38,85,4,0.1,2,0,0,No,No,No,Yes,21.25
4321,40,15,143,1,4.1,1,0,0,No,No,Yes,No,143
4323,38,14,44,2,1.7,1,0,0,No,No,No,No,22
4324,52,28,31,4,0.9,2,151,0,Yes,No,Yes,No,7.75
4325,49,24,13,4,0.8,1,111,0,No,No,Yes,No,3.25
4326,59,35,52,4,1.5,1,0,0,No,No,Yes,Yes,13
4327,32,8,42,1,0.2,3,102,0,No,No,Yes,No,42
4328,30,4,102,4,2.1,3,139,0,No,No,No,Yes,25.5
4329,64,38,143,2,6.4,3,0,1,Yes,Yes,Yes,No,71.5
4330,59,33,10,4,0.7,3,0,0,No,No,Yes,No,2.5
4331,62,37,44,1,1.1,3,0,0,No,No,No,No,44
4332,61,37,158,2,6,1,306,0,Yes,Yes,Yes,Yes,79
4333,53,26,12,2,1,2,0,0,No,No,No,Yes,6
4334,51,26,59,1,1.2,1,139,0,No,No,Yes,No,59
4335,55,29,92,1,1.9,2,0,0,No,No,No,No,92
4336,36,10,82,2,2.8,1,0,0,No,No,No,Yes,41
4337,44,19,44,4,0,2,0,0,No,No,No,No,11
4338,26,2,182,2,3.2,2,0,1,No,No,No,No,91
4339,54,30,121,2,0.4,1,0,0,No,No,Yes,No,60.5
4340,35,11,38,1,1.7,1,0,0,No,No,No,Yes,38
4341,34,10,92,2,2.7,1,0,0,Yes,Yes,No,Yes,46
4342,28,3,53,2,1.6,3,0,0,No,No,No,No,26.5
4343,32,7,45,3,2.3,1,83,0,Yes,No,Yes,No,15
4344,38,14,63,1,3.6,2,0,0,Yes,No,Yes,No,63
4345,53,28,181,1,8.1,1,0,0,No,No,Yes,No,181
4346,26,1,184,2,4.2,3,577,1,No,Yes,Yes,Yes,92
4347,45,21,33,3,0.5,1,136,0,No,Yes,Yes,Yes,11
4348,58,33,22,3,0.2,1,0,0,No,No,Yes,No,7.33
4349,59,33,99,2,2.7,1,0,0,No,No,No,No,49.5
4350,45,18,44,3,1,2,193,0,No,No,No,No,14.67
4351,64,39,101,4,3.4,2,0,0,No,No,No,Yes,25.25
4352,30,3,32,1,2,2,0,0,No,No,Yes,Yes,32
4353,40,16,59,4,2.66666666666667,1,0,0,No,No,Yes,No,14.75
4354,61,36,25,2,0.5,2,0,0,No,No,Yes,Yes,12.5
4355,40,16,140,3,5.6,1,0,1,No,No,No,No,46.67
4356,40,10,29,1,0.75,3,0,0,No,No,Yes,No,29
4357,43,19,35,1,0.7,1,0,0,No,No,No,No,35
4358,39,14,141,4,6.3,1,0,1,Yes,Yes,Yes,Yes,35.25
4359,35,11,75,4,2,3,79,0,No,No,No,No,18.75
4360,38,12,58,2,2.8,1,0,0,No,No,Yes,No,29
4361,67,43,41,2,1.1,1,0,0,No,No,No,No,20.5
4362,55,30,42,2,2,2,196,0,No,No,No,Yes,21
4363,28,2,55,3,1.1,2,0,0,No,No,No,No,18.33
4364,30,4,18,4,0.3,2,84,0,No,No,Yes,No,4.5
4365,59,35,75,4,2.3,3,0,0,Yes,No,No,No,18.75
4366,26,2,85,2,2.5,1,0,0,No,No,No,No,42.5
4367,52,28,43,4,1.1,2,0,0,No,No,No,No,10.75
4368,40,15,149,2,3.9,1,319,0,No,No,Yes,Yes,74.5
4369,31,7,25,2,1,2,0,0,Yes,Yes,Yes,Yes,12.5
4370,50,25,19,4,0.4,2,103,0,No,No,Yes,Yes,4.75
4371,27,3,18,1,0.4,3,0,0,No,No,No,No,18
4372,64,39,13,4,0.6,2,0,0,No,No,Yes,No,3.25
4373,34,10,41,1,2.4,2,0,0,No,No,No,No,41
4374,30,6,139,1,4.3,1,0,0,No,No,Yes,No,139
4375,39,15,62,3,2.33333333333333,1,131,0,No,Yes,Yes,Yes,20.67
4376,34,10,51,3,2,1,130,0,No,No,No,No,17
4377,40,15,71,3,3,1,272,0,No,No,Yes,No,23.67
4378,33,8,145,1,2.7,3,0,1,No,No,Yes,No,145
4379,38,12,45,4,1.2,2,138,0,No,No,Yes,No,11.25
4380,42,17,53,4,1.9,3,0,0,No,No,Yes,No,13.25
4381,37,13,64,1,1.5,3,0,0,No,No,Yes,No,64
4382,33,8,39,4,0.8,1,0,0,No,No,Yes,No,9.75
4383,60,34,38,3,2.2,3,0,0,Yes,No,No,No,12.67
4384,28,4,85,3,2.5,1,0,0,No,No,Yes,No,28.33
4385,45,20,61,3,2.7,2,0,0,No,No,No,Yes,20.33
4386,56,32,23,1,1.2,3,127,0,No,No,Yes,Yes,23
4387,53,27,122,1,2.4,1,330,0,No,No,No,No,122
4388,37,12,72,4,0.7,3,0,0,No,No,No,No,18
4389,47,21,123,1,7.3,1,0,0,No,No,No,No,123
4390,58,32,40,1,1.6,1,0,0,Yes,Yes,Yes,Yes,40
4391,52,26,62,4,2.8,2,0,0,No,No,Yes,No,15.5
4392,46,22,113,2,3.3,1,0,0,No,No,No,Yes,56.5
4393,52,27,81,4,3.8,2,0,0,No,No,No,No,20.25
4395,57,31,25,2,0.7,2,103,0,No,No,No,No,12.5
4396,66,41,25,4,0.6,2,0,0,No,No,Yes,Yes,6.25
4397,30,5,14,4,0.5,3,0,0,No,No,Yes,No,3.5
4398,48,23,19,1,0.1,1,0,0,No,No,Yes,No,19
4399,63,37,61,1,2.5,3,0,0,No,No,No,No,61
4400,48,23,21,1,0.1,1,0,0,No,No,No,No,21
4401,34,10,44,1,1.33333333333333,1,0,0,No,No,Yes,No,44
4402,60,35,42,3,1.5,1,0,0,No,No,No,Yes,14
4403,55,25,52,1,1.4,3,207,0,Yes,No,No,No,52
4404,50,24,112,1,0,1,0,0,No,No,No,No,112
4405,29,5,34,1,0.4,3,0,0,No,No,No,No,34
4406,61,35,83,2,1.7,3,245,0,No,No,Yes,No,41.5
4407,50,25,24,4,0.4,2,137,0,No,No,Yes,No,6
4408,37,13,71,2,1.7,2,0,0,No,No,Yes,Yes,35.5
4409,64,40,181,2,2.3,2,0,1,No,Yes,Yes,Yes,90.5
4410,43,19,75,4,0.2,3,102,0,No,No,Yes,No,18.75
4411,39,14,153,2,3,1,0,0,No,No,No,No,76.5
4413,34,10,19,4,0.4,2,0,0,No,No,No,No,4.75
4414,29,2,31,4,1.5,2,0,0,No,No,No,Yes,7.75
4415,33,8,178,3,8.5,1,0,1,Yes,Yes,Yes,No,59.33
4416,60,35,65,2,1.5,1,220,0,No,No,No,Yes,32.5
4417,49,25,8,1,0.3,1,97,0,No,No,No,No,8
4418,54,28,92,2,1.1,1,0,0,No,No,Yes,No,46
4419,59,34,145,4,1.8,1,198,1,No,No,Yes,No,36.25
4420,42,17,85,1,3.7,3,272,0,No,No,No,No,85
4421,62,38,149,1,4.7,1,0,0,No,No,Yes,No,149
4422,63,38,9,4,0.6,2,100,0,No,No,Yes,Yes,2.25
4423,57,31,164,2,3.8,3,422,1,No,Yes,Yes,Yes,82
4424,61,36,40,3,0.5,2,100,0,Yes,No,No,No,13.33
4425,35,10,54,1,2.5,3,0,0,No,No,No,Yes,54
4427,33,8,140,1,4.6,1,0,0,No,No,Yes,No,140
4428,31,7,18,1,0.4,3,0,0,No,No,No,No,18
4429,51,27,12,4,1,1,0,0,Yes,No,Yes,No,3
4430,55,29,140,2,2.7,1,0,0,No,No,Yes,No,70
4431,38,12,24,2,0.8,3,0,0,No,No,Yes,Yes,12
4432,38,12,60,2,1.8,1,0,0,No,No,Yes,No,30
4433,53,27,50,2,0.8,3,0,0,No,No,Yes,No,25
4434,62,38,44,1,1.9,2,0,0,No,No,No,Yes,44
4435,35,9,51,4,2.2,2,110,0,No,No,Yes,No,12.75
4436,46,21,34,2,1.3,1,116,0,No,No,No,No,17
4437,60,35,33,2,0.5,2,0,0,No,No,Yes,No,16.5
4438,63,38,63,2,1.5,1,0,0,No,No,Yes,No,31.5
4439,43,18,22,2,0,3,0,0,No,No,No,No,11
4440,33,7,104,2,3.6,3,0,1,No,No,No,Yes,52
4441,43,19,75,3,0.3,3,0,0,No,No,No,No,25
4442,62,36,75,2,1.7,3,0,0,No,No,No,No,37.5
4443,48,23,62,4,3.6,3,83,0,No,No,No,Yes,15.5
4444,38,14,48,1,1.8,1,169,0,No,No,No,No,48
4445,36,10,73,2,2.8,1,0,0,No,No,Yes,Yes,36.5
4446,49,25,135,2,1.4,1,82,0,No,No,Yes,Yes,67.5
4447,61,35,61,3,2.2,3,117,0,No,No,Yes,Yes,20.33
4448,49,22,78,3,2,2,0,0,No,No,Yes,No,26
4449,59,34,40,3,0.9,3,0,0,No,No,Yes,No,13.33
4450,30,6,44,1,0.2,3,0,0,No,No,No,Yes,44
4451,44,20,45,2,2.5,1,0,0,No,No,Yes,No,22.5
4452,67,41,18,2,0.4,1,0,0,No,No,Yes,No,9
4453,59,35,53,4,2.3,3,174,0,No,No,Yes,No,13.25
4454,37,11,11,3,0.1,2,0,0,No,No,No,No,3.67
4455,50,24,38,3,0.6,2,0,0,No,No,Yes,No,12.67
4456,56,31,28,1,1.5,2,0,0,Yes,Yes,Yes,Yes,28
4457,29,3,35,2,0.3,1,88,0,No,Yes,Yes,Yes,17.5
4458,55,29,81,3,1.7,2,171,0,No,No,Yes,No,27
4459,48,22,90,2,0.8,3,205,0,No,No,No,No,45
4460,32,8,115,1,4,1,0,0,No,No,No,No,115
4461,47,22,78,1,0.2,2,0,0,No,No,Yes,No,78
4462,46,21,30,4,1.9,3,0,0,No,No,Yes,No,7.5
4463,33,7,39,4,0.8,1,0,0,No,No,Yes,Yes,9.75
4464,39,13,69,3,0.1,1,0,0,No,No,No,No,23
4465,60,35,29,3,0.2,1,79,0,No,No,Yes,Yes,9.67
4466,39,15,54,4,2.2,2,0,0,No,No,No,Yes,13.5
4467,34,10,60,3,2.8,1,0,0,No,Yes,Yes,Yes,20
4468,55,30,99,1,0.1,3,0,0,No,No,No,No,99
4469,67,42,51,3,2.2,1,0,0,No,No,Yes,Yes,17
4470,40,14,53,3,0.5,3,0,0,Yes,Yes,Yes,Yes,17.67
4471,44,20,111,2,5.3,2,0,1,No,No,Yes,No,55.5
4472,56,30,79,3,0.8,1,302,0,No,No,No,No,26.33
4473,50,25,90,1,2.8,2,0,0,No,No,Yes,No,90
4474,31,5,18,2,0.3,1,124,0,No,No,Yes,Yes,9
4475,66,41,73,3,2.4,1,0,0,No,No,No,No,24.33
4476,43,18,59,3,0.8,3,91,0,No,No,Yes,No,19.67
4477,58,32,40,2,0.3,1,0,0,No,No,No,No,20
4478,33,9,41,1,1.5,2,0,0,No,Yes,Yes,Yes,41
4479,33,9,53,1,2.1,3,0,0,No,No,No,No,53
4480,32,8,128,2,4.33333333333333,1,0,0,No,No,Yes,No,64
4481,55,30,145,2,6,3,0,1,No,No,Yes,No,72.5
4483,40,14,28,2,0.8,3,0,0,No,No,No,No,14
4484,54,28,155,1,1,1,256,0,No,No,Yes,Yes,155
4485,36,11,195,2,3,1,0,0,No,No,Yes,Yes,97.5
4486,35,9,50,4,2.2,2,0,0,No,No,No,No,12.5
4487,44,19,48,3,0.8,3,0,0,No,No,No,Yes,16
4488,38,14,81,1,3.6,2,0,0,No,No,Yes,Yes,81
4489,30,4,50,1,1.5,1,0,0,No,No,No,No,50
4490,39,13,21,3,0.2,2,0,0,No,No,Yes,No,7
4491,35,9,142,2,0,1,0,0,Yes,No,Yes,No,71
4492,41,16,64,4,0.4,1,0,0,No,No,Yes,No,16
4493,56,26,91,1,3,3,0,0,No,No,Yes,Yes,91
4494,52,28,74,1,2.6,2,0,0,No,No,Yes,Yes,74
4495,29,4,182,1,3.7,3,0,1,No,No,Yes,No,182
4496,38,14,82,4,2.66666666666667,1,0,0,No,No,No,No,20.5
4497,51,25,45,4,2.6,1,0,0,No,No,No,No,11.25
4498,45,21,85,2,3.2,1,0,0,Yes,No,Yes,No,42.5
4499,51,26,133,1,0.6,1,328,0,No,No,No,No,133
4500,53,26,22,1,0.5,2,0,0,No,No,Yes,Yes,22
4501,50,26,24,4,0.5,2,0,0,No,No,No,Yes,6
4502,59,33,38,3,2.2,3,178,0,Yes,Yes,Yes,Yes,12.67
4503,57,32,80,2,0,3,0,0,No,No,No,No,40
4504,45,21,33,3,0.5,1,108,0,No,No,Yes,No,11
4505,27,1,41,4,1.8,3,147,0,No,No,No,No,10.25
4506,40,15,90,4,1.1,2,0,0,Yes,No,Yes,No,22.5
4507,39,13,89,1,2.8,3,153,0,No,No,Yes,Yes,89
4508,26,1,8,2,0.9,3,0,0,No,No,No,Yes,4
4509,27,2,85,1,1.9,1,0,0,No,No,Yes,Yes,85
4510,55,30,53,3,1.7,1,0,0,No,No,Yes,No,17.67
4511,64,39,20,3,0.1,3,0,0,No,No,No,No,6.67
4512,41,17,9,1,1,1,0,0,No,No,Yes,Yes,9
4513,46,22,25,4,0.6,1,0,0,No,No,Yes,Yes,6.25
4514,43,19,114,1,1.7,1,0,0,No,No,Yes,No,114
4516,29,3,49,4,2.1,3,0,0,No,No,No,No,12.25
4517,58,32,12,4,0.7,3,0,0,No,No,Yes,No,3
4518,45,18,50,3,2.5,2,0,0,No,No,Yes,No,16.67
4519,53,28,30,4,0.2,2,0,0,No,No,Yes,No,7.5
4520,45,21,32,4,0.6,1,77,0,No,No,No,Yes,8
4521,32,7,41,4,2,2,0,0,No,No,No,No,10.25
4522,56,31,25,3,0.1,2,0,0,No,No,No,No,8.33
4523,31,5,29,1,0.3,1,0,0,No,No,No,No,29
4524,29,4,50,4,1.7,2,0,0,No,No,Yes,No,12.5
4525,48,24,79,3,0.7,1,0,0,No,No,Yes,Yes,26.33
4526,36,11,110,1,3.8,1,0,0,No,No,Yes,Yes,110
4527,36,9,40,2,1.66666666666667,2,129,0,Yes,No,Yes,No,20
4528,41,16,18,1,0.6,3,0,0,No,No,No,Yes,18
4529,48,23,48,1,0.3,1,0,0,No,No,No,No,48
4531,33,9,19,2,1,2,92,0,No,No,Yes,No,9.5
4532,31,7,35,1,1.33333333333333,1,131,0,No,No,No,Yes,35
4533,48,22,133,2,3.1,2,0,1,No,No,Yes,No,66.5
4534,59,34,19,2,0.5,2,0,0,No,No,Yes,No,9.5
4535,41,17,83,4,2.66666666666667,1,0,0,No,No,Yes,No,20.75
4536,42,18,39,3,2.1,3,0,0,No,No,No,No,13
4537,62,37,38,3,0.5,2,0,0,No,No,No,No,12.67
4538,62,36,63,1,2.5,3,0,0,No,No,Yes,Yes,63
4539,51,24,85,3,2,2,0,0,No,No,No,No,28.33
4540,48,24,14,4,1,1,0,0,No,No,Yes,No,3.5
4541,56,32,64,4,1.5,1,0,0,No,No,Yes,No,16
4542,62,38,124,1,3.8,1,405,0,No,No,Yes,No,124
4543,53,29,20,1,0.2,1,0,0,Yes,Yes,Yes,Yes,20
4544,62,38,33,3,0.1,3,0,0,No,No,Yes,No,11
4545,28,4,80,3,2.5,1,0,0,No,No,Yes,No,26.67
4546,61,35,35,2,0.2,3,0,0,No,No,Yes,No,17.5
4547,48,24,74,3,0.7,1,0,0,Yes,No,Yes,No,24.67
4548,50,25,32,2,0.7,2,0,0,No,No,Yes,No,16
4549,58,33,73,4,0.7,1,241,0,No,No,No,No,18.25
4550,53,29,41,2,0.8,1,0,0,No,No,Yes,No,20.5
4551,65,40,18,1,1.5,2,0,0,No,No,Yes,No,18
4553,50,23,64,1,2.66666666666667,2,0,0,No,No,No,No,64
4554,50,25,44,2,0.7,2,192,0,No,No,Yes,No,22
4555,41,16,109,3,1,1,0,0,Yes,No,Yes,No,36.33
4556,43,19,71,3,0.3,3,179,0,No,No,No,No,23.67
4557,55,29,79,2,1.1,1,0,0,Yes,No,Yes,No,39.5
4558,33,9,30,2,1,2,0,0,No,No,Yes,No,15
4559,44,19,82,2,0.4,1,0,0,No,No,Yes,Yes,41
4560,47,20,101,3,2,2,270,0,No,No,Yes,No,33.67
4561,43,18,13,2,0.1,2,0,0,No,Yes,Yes,Yes,6.5
4562,59,33,59,3,1.4,3,0,0,No,No,No,No,19.67
4563,65,40,64,2,1.5,1,0,0,No,No,No,Yes,32
4564,28,2,188,2,4.5,1,0,0,Yes,No,Yes,No,94
4565,58,32,28,2,0.3,1,148,0,No,No,No,No,14
4566,33,8,120,2,4.2,3,76,1,No,No,No,Yes,60
4568,46,20,19,3,0.5,2,97,0,Yes,No,Yes,No,6.33
4570,47,21,49,3,2.2,2,0,0,Yes,No,No,No,16.33
4571,32,6,99,2,4.5,3,249,0,No,No,Yes,No,49.5
4572,58,28,95,1,3,3,0,0,No,No,No,No,95
4573,32,7,81,4,1.8,3,0,0,No,No,Yes,No,20.25
4574,46,20,73,2,0.8,3,264,0,No,Yes,Yes,Yes,36.5
4575,35,11,193,2,6.5,1,0,0,No,No,No,Yes,96.5
4576,53,27,115,2,0.5,3,0,1,No,No,No,No,57.5
4577,55,30,41,2,0.6,3,0,0,No,No,Yes,Yes,20.5
4578,63,37,80,2,1.7,3,0,0,No,No,Yes,Yes,40
4579,45,20,90,4,1.1,2,0,0,No,No,Yes,Yes,22.5
4580,58,32,41,1,0.2,1,81,0,No,No,Yes,No,41
4581,50,24,102,2,6.3,1,0,0,No,No,Yes,No,51
4582,37,13,59,1,1.5,3,0,0,No,No,No,Yes,59
4584,52,26,83,1,3.1,1,0,1,No,No,Yes,No,83
4586,35,11,180,1,3.6,3,571,1,No,Yes,Yes,Yes,180
4587,58,32,61,3,2.2,3,0,0,No,No,Yes,Yes,20.33
4588,37,11,59,4,0.2,3,0,0,No,No,No,No,14.75
4589,35,10,85,4,2.1,3,0,0,No,No,No,Yes,21.25
4590,31,7,13,1,0.5,3,0,0,No,No,Yes,No,13
4591,58,34,151,3,0.6,2,0,1,No,No,No,No,50.33
4592,43,16,44,3,1,2,0,0,No,No,Yes,No,14.67
4593,43,18,53,3,0.8,3,154,0,No,No,No,No,17.67
4594,54,30,133,1,5,2,0,1,No,No,No,Yes,133
4595,53,27,31,3,0.9,3,78,0,No,No,Yes,No,10.33
4596,32,7,101,4,2.2,2,0,0,No,No,Yes,No,25.25
4597,37,13,61,3,2.8,1,0,0,No,No,No,No,20.33
4598,34,10,68,3,2.6,2,0,0,No,No,No,No,22.67
4599,51,26,21,4,0.8,1,0,0,No,No,Yes,No,5.25
4600,49,25,149,2,0.4,1,0,0,No,No,Yes,No,74.5
4601,54,24,75,1,1.4,3,0,0,No,No,No,No,75
4602,37,12,55,1,2.5,3,0,0,No,No,Yes,No,55
4603,57,32,81,2,3.7,1,226,0,No,No,Yes,Yes,40.5
4604,37,12,179,1,8.6,1,0,0,No,No,Yes,No,179
4605,32,7,81,2,3.4,2,0,1,No,No,No,Yes,40.5
4606,48,22,42,1,1.2,2,0,0,No,No,No,No,42
4607,44,20,199,2,6.66666666666667,1,0,0,No,No,Yes,No,99.5
4608,50,23,18,1,0.5,2,0,0,No,No,Yes,Yes,18
4609,44,19,28,1,0.3,3,0,0,No,No,Yes,No,28
4610,54,28,80,4,2.6,3,143,0,No,No,No,No,20
4611,37,13,79,1,3.6,2,104,0,No,No,Yes,No,79
4612,34,7,52,2,1,2,0,0,No,No,Yes,No,26
4613,32,6,18,2,0.3,2,0,0,No,No,Yes,No,9
4614,63,38,52,4,1.7,1,218,0,No,No,Yes,Yes,13
4615,56,30,15,4,0.7,3,102,0,No,No,No,No,3.75
4616,37,12,84,4,0.7,3,0,0,No,No,Yes,No,21
4617,66,41,114,1,0.8,3,0,0,No,No,Yes,Yes,114
4618,38,13,41,3,0.5,3,0,0,No,No,No,Yes,13.67
4619,35,9,29,3,0.9,1,126,0,No,No,Yes,No,9.67
4620,61,36,23,1,0.1,1,96,0,No,No,No,No,23
4621,52,26,84,1,2.4,1,0,0,No,No,Yes,No,84
4622,57,32,60,3,1.7,1,0,0,Yes,Yes,Yes,Yes,20
4623,47,20,13,3,0.666666666666667,2,0,0,No,No,Yes,No,4.33
4624,50,25,45,2,0.6,3,0,0,No,No,No,No,22.5
4625,36,11,83,1,2.8,1,0,0,No,No,No,No,83
4626,45,21,102,4,4.7,2,81,1,No,No,No,No,25.5
4627,58,34,58,4,2.3,3,169,0,No,No,Yes,No,14.5
4628,27,1,134,1,1.7,2,307,1,No,No,Yes,No,134
4629,27,1,130,3,2.9,2,0,1,No,No,No,No,43.33
4630,48,24,148,2,3.3,1,0,0,No,Yes,Yes,Yes,74
4631,46,21,92,1,0.2,2,0,0,No,No,No,No,92
4632,32,8,142,4,6.2,2,120,1,No,Yes,Yes,Yes,35.5
4633,54,29,62,4,0.7,1,0,0,No,No,No,Yes,15.5
4634,31,5,50,1,1.5,1,0,0,No,No,Yes,No,50
4635,42,17,29,1,0.6,3,0,0,No,No,Yes,No,29
4636,30,5,85,2,2.5,1,293,0,Yes,Yes,Yes,Yes,42.5
4637,41,16,78,4,0.4,1,0,0,No,No,Yes,No,19.5
4638,44,19,85,4,1.9,3,0,0,No,No,Yes,Yes,21.25
4639,37,13,89,2,1.7,2,0,0,No,No,Yes,No,44.5
4640,51,25,33,3,0.9,3,0,0,No,No,Yes,Yes,11
4641,30,6,42,1,2.1,3,0,0,No,No,Yes,No,42
4642,36,11,31,4,1.7,1,124,0,No,No,Yes,Yes,7.75
4643,65,40,143,4,6.6,2,0,1,No,No,Yes,No,35.75
4644,33,7,35,4,0.8,1,0,0,No,No,Yes,No,8.75
4645,58,34,22,1,0.1,2,0,0,No,No,Yes,No,22
4646,34,10,45,1,1.7,1,84,0,No,No,No,No,45
4647,38,13,119,2,3.3,1,0,0,No,No,No,No,59.5
4648,59,35,43,4,1.3,1,0,0,No,No,Yes,No,10.75
4649,37,11,75,3,0.9,2,0,0,No,No,Yes,No,25
4650,59,35,121,1,4.3,1,0,0,No,No,Yes,No,121
4651,47,23,63,1,0.8,3,0,0,No,No,Yes,No,63
4652,48,24,58,2,1.7,1,0,0,No,No,No,No,29
4653,38,12,184,3,8,1,0,1,No,No,Yes,No,61.33
4654,34,10,155,2,6.5,1,0,0,No,No,Yes,Yes,77.5
4655,44,17,69,3,2.66666666666667,2,0,0,No,No,No,No,23
4656,33,7,188,2,7,2,581,1,No,No,No,No,94
4657,47,21,38,3,0.6,2,0,0,Yes,No,No,No,12.67
4658,41,16,9,2,0.3,2,0,0,No,No,No,Yes,4.5
4659,36,11,69,4,2.1,3,0,0,No,No,Yes,Yes,17.25
4660,28,4,199,1,6.33333333333333,1,0,0,No,No,No,No,199
4661,59,35,38,1,0.8,1,0,0,No,No,Yes,No,38
4662,43,19,129,1,5,1,0,0,Yes,No,Yes,No,129
4663,56,31,59,2,1.9,2,0,0,No,No,Yes,No,29.5
4664,28,3,115,1,1.9,1,200,0,No,No,Yes,No,115
4665,62,37,83,4,0.1,2,0,0,No,No,No,No,20.75
4666,40,16,65,2,3.2,1,0,0,No,No,Yes,No,32.5
4667,34,9,72,3,2.3,1,124,0,No,No,No,No,24
4668,52,28,72,1,1.6,3,0,0,No,No,Yes,No,72
4669,40,14,63,3,0.5,3,221,0,No,No,Yes,No,21
4670,27,1,64,4,1.8,2,0,0,No,No,Yes,Yes,16
4671,52,26,194,1,1.7,1,0,0,No,No,Yes,No,194
4672,39,14,104,1,4,3,0,0,No,Yes,Yes,Yes,104
4673,52,26,180,1,1.7,1,550,0,No,No,Yes,No,180
4674,50,23,18,2,1,2,88,0,No,No,Yes,Yes,9
4675,40,14,93,1,2.8,3,328,0,Yes,Yes,Yes,Yes,93
4676,35,11,32,1,1.33333333333333,1,137,0,No,No,Yes,Yes,32
4677,39,13,68,3,2.1,1,0,0,Yes,No,Yes,No,22.67
4679,33,7,115,1,2.7,2,283,0,No,No,Yes,No,115
4681,46,21,154,2,2.8,1,94,0,No,No,No,No,77
4682,27,3,68,4,0,1,0,0,No,No,No,Yes,17
4683,55,25,44,3,1,3,0,0,No,No,Yes,No,14.67
4684,52,28,149,2,0.4,1,0,0,No,No,No,No,74.5
4685,59,34,103,1,2.6,1,0,0,No,No,Yes,No,103
4686,63,39,41,4,1.3,2,0,0,No,No,Yes,No,10.25
4687,61,35,113,2,2.8,1,0,0,No,No,No,No,56.5
4688,58,34,48,4,1.3,2,0,0,No,No,Yes,Yes,12
4689,29,3,69,4,1.8,2,0,0,No,No,Yes,Yes,17.25
4690,51,27,43,4,1.1,2,164,0,No,No,Yes,Yes,10.75
4691,59,34,19,1,0.3,3,0,0,No,No,Yes,No,19
4692,41,17,65,3,2.1,3,0,0,No,No,Yes,No,21.67
4693,59,35,32,3,0.4,2,0,0,No,No,No,Yes,10.67
4694,52,28,20,1,0.3,1,0,0,No,No,No,No,20
4695,39,13,25,2,0.8,3,0,0,No,No,No,No,12.5
4696,45,19,70,1,2.8,1,0,0,No,No,No,Yes,70
4697,59,35,70,4,2.3,3,0,0,No,No,No,No,17.5
4698,49,22,103,3,2,2,167,0,No,No,No,No,34.33
4699,48,22,162,3,1.4,1,400,1,No,No,No,No,54
4700,61,36,61,2,2.8,1,153,0,No,No,No,Yes,30.5
4701,31,7,170,1,6,1,0,0,No,No,Yes,No,170
4702,42,16,49,1,2.8,1,0,0,No,No,No,No,49
4703,35,5,108,2,2.75,3,0,1,Yes,No,No,No,54
4704,57,27,62,3,2,3,0,0,No,No,Yes,No,20.67
4705,54,28,102,3,1.7,2,0,0,No,No,Yes,No,34
4706,61,37,141,3,0.7,1,0,1,No,Yes,Yes,Yes,47
4707,60,36,8,2,1,1,0,0,No,No,No,No,4
4708,59,35,91,2,1.6,1,0,0,Yes,No,No,Yes,45.5
4709,62,37,10,3,0.5,1,0,0,No,No,Yes,No,3.33
4710,26,1,35,2,1.7,2,119,0,No,No,No,Yes,17.5
4711,41,17,71,3,0.3,3,0,0,No,No,No,Yes,23.67
4712,65,40,59,3,2.4,1,0,0,No,No,No,No,19.67
4714,25,1,122,2,0.2,1,0,0,No,No,Yes,No,61
4715,27,3,81,3,1.5,1,307,0,Yes,Yes,Yes,Yes,27
4716,65,39,35,1,0.5,3,150,0,No,No,Yes,No,35
4717,60,34,83,2,1.4,1,75,0,Yes,No,Yes,No,41.5
4718,29,5,121,1,1.5,1,0,0,No,No,Yes,No,121
4719,32,6,35,3,1,1,0,0,Yes,No,Yes,No,11.67
4720,32,8,140,4,6.6,3,0,1,No,Yes,No,Yes,35
